admin.PromotionEditor.ActiveHeaderText,Active,1
admin.PromotionEditor.ActiveLabel,Promo Status:,1
admin.PromotionEditor.AmountRequiredLabel,Amount Required: ,1
admin.PromotionEditor.AutoAssignedHeaderText,Auto Applied,1
admin.PromotionEditor.AutoAssignedLabel,Auto Applied:,1
admin.PromotionEditor.CallToActionLabel,Product Discount Alert,1
admin.PromotionEditor.CategoriesLabel,Categories: ,1
admin.PromotionEditor.cbSectionTitle,Promotions Editor,1
admin.PromotionEditor.cbTitle,Manage Promotions,1
admin.PromotionEditor.CodeHeaderText,Promo Code,1
admin.PromotionEditor.CodeLabel,Promo Code:,1
admin.PromotionEditor.CodeRequired,Promo Code is required,1
admin.PromotionEditor.CollapseAllButton,Collapse All,1
admin.PromotionEditor.CountryNamesLabel,Country Names:,1
admin.PromotionEditor.CustomerLevelLabel,Customer Level:,1
admin.PromotionEditor.DescriptionLabel,Description:,1
admin.PromotionEditor.DescriptionRequired,Description is required,1
admin.PromotionEditor.DiscountAmountLabel,Discount Amount: ,1
admin.PromotionEditor.DiscountApplicableLineItemLiteral,Discount Applicable Line Items,1
admin.PromotionEditor.DiscountLiteral,Setup Promo Discount,1
admin.PromotionEditor.DiscountOrderLiteral,Discount Order,1
admin.PromotionEditor.DiscountPercentageLabel,Discount Percentage: ,1
admin.PromotionEditor.DiscountShippingLiteral,Discount Shipping,1
admin.PromotionEditor.DiscountShippingOnlyLiteral,Discount Shipping Only,1
admin.PromotionEditor.DiscountTypeLabel,Discount Type: ,1
admin.PromotionEditor.DropDownValuesFixed,Fixed,1
admin.PromotionEditor.DropDownValuesPercentage,Percentage,1
admin.PromotionEditor.EmailAddressesLabel,E-Mail Addresses: ,1
admin.PromotionEditor.EnableCategoryRequirementLiteral,Enable Category Requirement,1
admin.PromotionEditor.EnableCustomerLevelRequirementLiteral,Enable Customer Level Requirement,1
admin.PromotionEditor.EnableEmailAddressRequirementLiteral,Enable E-Mail Address Requirement,1
admin.PromotionEditor.EnableExpirationDateLiteral,Enable Expiration Date/Time,1
admin.PromotionEditor.EnableManufacturerRequirementLiteral,Enable Manufacturer Requirement,1
admin.PromotionEditor.EnableMaximumNumberofUsesLiteral,Enable Maximum Number of Uses,1
admin.PromotionEditor.EnableMinimumCartSubtotalRequirementLiteral,Enable Minimum Cart Subtotal Requirement,1
admin.PromotionEditor.EnableMinimumNumberofPastOrdersLiteral,By Number of Past Orders,1
admin.PromotionEditor.EnablePastOrdersMinimumAmountLiteral,By Amount Spent on Past Purchases,1
admin.PromotionEditor.EnablePastOrdersMinimumNumberofProductsLiteral,By Number of Products Purchased,1
admin.PromotionEditor.EnablePastOrdersValueofProductsLiteral,By Total Spent on Products Purchased,1
admin.PromotionEditor.EnableProductRequirementLiteral,Enable Product Requirement,1
admin.PromotionEditor.EnableSectionRequirementLiteral,Enable Department Requirement,1
admin.PromotionEditor.EnableShippingCountryRequirementLiteral,Enable Shipping Country Requirement,1
admin.PromotionEditor.EnableShippingStateRequirementLiteral,Enable Shipping State Requirement,1
admin.PromotionEditor.EnableShippingZipCodeRequirementLiteral,Enable Shipping Zip Code Requirement,1
admin.PromotionEditor.EnableStartDateLiteral,Enable Start Date/Time,1
admin.PromotionEditor.EndDateLabel,End Date: ,1
admin.PromotionEditor.ErrorCodeInUse,That code is already in use.,1
admin.PromotionEditor.ErrorDiscountApplicableLineItem,Discount Applicable Line Item requires a discount amount to be specified.,1
admin.PromotionEditor.ErrorDiscountOrder,Discount Order requires a discount amount to be specified.,1
admin.PromotionEditor.ErrorDiscountShipping,Discount Shipping requires a discount amount to be specified.,1
admin.PromotionEditor.ErrorExpirationRuleExpiresAfterNumberOfUses,Expires After Number Of Uses requires a maximum number of allowed uses to be specified.,1
admin.PromotionEditor.ErrorExpirationRuleExpiresOnADate,Expiration Date/Time requires a date to be specified.,1
admin.PromotionEditor.ErrorGiftWithPurchase,Discount Gift With Purchase requires a discount amount to be specified.,1
admin.PromotionEditor.ErrorLoyaltyRuleEnableCategoryRequirement,Enable Category Requirement requires at least one category to be specified.,1
admin.PromotionEditor.ErrorLoyaltyRuleEnableEmailAddressRequirement,Enable E-Mail Address Requirement requires an e-mail address to be specified.,1
admin.PromotionEditor.ErrorLoyaltyRuleEnableEmailAddressRequirementCustLevel,Enable Customer Level Requirement requires a customer level to be specified.,1
admin.PromotionEditor.ErrorLoyaltyRuleEnableManufacturerRequirement,Enable Manufacturer Requirement requires at least one manufacturer to be specified.,1
admin.PromotionEditor.ErrorLoyaltyRuleEnableMinimumCartSubtotalRequirement,Enable Minimum Cart Subtotal Requirement requires a minimum amount to be specified.,1
admin.PromotionEditor.ErrorLoyaltyRuleEnableProductRequirement,Enable Product Requirement requires at least one product to be specified.,1
admin.PromotionEditor.ErrorLoyaltyRuleEnableSectionRequirement,Enable Department Requirement requires at least one section to be specified.,1
admin.PromotionEditor.ErrorLoyaltyRuleEnableShippingCountryRequirement,Enable Shipping Country Requirement requires a country to be specified.,1
admin.PromotionEditor.ErrorLoyaltyRuleEnableShippingStateRequirement,Enable Shipping State Requirement requires a state to be specified.,1
admin.PromotionEditor.ErrorLoyaltyRuleEnableShippingZipCodeRequirement,Enable Shipping Zip Code Requirement requires a zip code to be specified.,1
admin.PromotionEditor.ErrorLoyaltyRuleMinimumNumberofOrdersNeededEndDate,Number of Past Orders requires an end date to be specified.,1
admin.PromotionEditor.ErrorLoyaltyRuleMinimumNumberofOrdersNeededMin,Number of Past Orders requires a minimum to be specified.,1
admin.PromotionEditor.ErrorLoyaltyRuleMinimumNumberofOrdersNeededStartDate,Number of Past Orders requires a start date to be specified.,1
admin.PromotionEditor.ErrorLoyaltyRuleMinimumNumberofOrdersStartDateAfterEndDate,Minimum Number of Past Orders - Start Date is after End Date,1
admin.PromotionEditor.ErrorLoyaltyRuleMinimumNumberofProductsOrdered,Number of Products Purchased requires a minimum to be specified.,1
admin.PromotionEditor.ErrorLoyaltyRuleMinimumNumberofProductsOrderedEndDate,Number of Products Purchased requires an end date to be specified.,1
admin.PromotionEditor.ErrorLoyaltyRuleMinimumNumberofProductsOrderedProductIds,Number of Products Purchased - Requires at least one product to be specified.,1
admin.PromotionEditor.ErrorLoyaltyRuleMinimumNumberofProductsOrderedStartDate,Number of Products Purchased requires a start date to be specified.,1
admin.PromotionEditor.ErrorLoyaltyRuleMinimumNumberofProductsOrderedStartDateAfterEndDate,Number of Products Purchased - Start Date is after End Date,1
admin.PromotionEditor.ErrorLoyaltyRuleMinimumOrderAmountNeededEndDate,Amount Spent on Past Purchase requires an end date to be specified.,1
admin.PromotionEditor.ErrorLoyaltyRuleMinimumOrderAmountNeededMin,Amount Spent on Past Purchases requires a minimum to be specified.,1
admin.PromotionEditor.ErrorLoyaltyRuleMinimumOrderAmountNeededStartDate,Amount Spent on Past Purchases requires a start date to be specified.,1
admin.PromotionEditor.ErrorLoyaltyRuleMinimumOrderAmountNeededStartDateAfterEndDate,Amount Spent on Past Purchase - Start Date is after End Date,1
admin.PromotionEditor.ErrorLoyaltyRuleMinimumOrderAmountOfAProductNeededEndDate,Total Spent on Products Purchased requires an end date to be specified.,1
admin.PromotionEditor.ErrorLoyaltyRuleMinimumOrderAmountOfAProductNeededMin,Total Spent on Products Purchased requires a minimum to be specified.,1
admin.PromotionEditor.ErrorLoyaltyRuleMinimumOrderAmountOfAProductNeededProductIds,Total Spent on Products Purchased - Requires at least one product to be specified.,1
admin.PromotionEditor.ErrorLoyaltyRuleMinimumOrderAmountOfAProductNeededStartDate,Total Spent on Products Purchased requires a start date to be specified.,1
admin.PromotionEditor.ErrorLoyaltyRuleMinimumOrderAmountOfAProductNeededStartDateAfterEndDate,Total Spent on Products Purchased - Start Date is after End Date,1
admin.PromotionEditor.ErrorStartOnADate,Start Date/Time requires a date to be specified.,1
admin.PromotionEditor.ExpandAllButton,Expand All,1
admin.PromotionEditor.ExpirationDateLabel,Expiration Date: ,1
admin.PromotionEditor.GeneralInfoAutomaticallyAdd,This promotion will automatically add the specified product(s) to the cart with the specified discount.,1
admin.PromotionEditor.GeneralInfoCustomerLevels,This promotion will only be valid for users with one of the specified customer levels.,1
admin.PromotionEditor.GeneralInfoEmailAddressIncluded,This promotion will only be valid for users whose e-mail address is included in the specified comma-separated list. ,1
admin.PromotionEditor.GeneralInfoEntireOrder,This promotion will be applied to the entire order.,1
admin.PromotionEditor.GeneralInfoLineItems,This promotion will be applied to applicable line items.,1
admin.PromotionEditor.GeneralInfoMaxUses,After the maximum number of uses this promotion will not longer be valid.,1
admin.PromotionEditor.GeneralInfoMorePastOrders,This promotion will only be valid for users who have more past orders within the given date range than the number specified.,1
admin.PromotionEditor.GeneralInfoNotValidUntilStartDate,This promotion will not be valid until the start date and time of the Current Hosting Server. (NOTE: The Current Server Date/Time is {0}),1
admin.PromotionEditor.GeneralInfoPastOrdersProducts,This promotion will only be valid for users who have past orders within the given date range that contain more of the specified products than the given value.,1
admin.PromotionEditor.GeneralInfoPastOrdersPRoductSum,"This promotion will only be valid for users who have past orders within the given date range that contain products that, when summed, are worth more than the given value.",1
admin.PromotionEditor.GeneralInfoPastOrdersSum,This promotion will only be valid for users who have past orders within the given date range that sum to more than value specified.,1
admin.PromotionEditor.GeneralInfoProductFromCategory,This promotion will only be valid if the shopper's cart includes a product from one of the selected categories.,1
admin.PromotionEditor.GeneralInfoProductFromManufacturer,This promotion will only be valid if the shopper's cart includes a product from one of the selected manufactuers.,1
admin.PromotionEditor.GeneralInfoProductFromSection,This promotion will only be valid if the shopper's cart includes a product from one of the selected departments.,1
admin.PromotionEditor.GeneralInfoPromoAutoAssigned,"If this is checked, the site will try to apply the promotion to every customer's cart. Those who qualify based on the following promotion conditions (Discount, Limits, Requirements and Customer Targeting) will automatically get this discount.",1
admin.PromotionEditor.GeneralInfoPromoCode,"Enter the letters/numbers that you want customers to enter on the shopping cart page in order to activate the promo, i.e. Spring2012 or Save50. Promo codes are case insensitive.",1
admin.PromotionEditor.GeneralInfoPromoDescription,"Enter a brief description of what this promotion does, it will display to customers in the shopping cart.",1
admin.PromotionEditor.GeneralInfoPromoPriority,"This is an integer value (1,2,3,42, etc). If all promotions are the same priority, all applicable promotions are applied. If you have multiple promotions that would normally apply, for example a priority '1' promotion and priority '2' promotion, the higher priority '1' promotion will be applied. NOTE: Priority 0 means that the promo can always be combined with any other promotion!",1
admin.PromotionEditor.GeneralInfoPromoProductMessage,This text will appear on products that this promotion applies to (can be left blank).,1
admin.PromotionEditor.GeneralInfoPromoStatus,This will enable/disable this promotion for use by customers.,1
admin.PromotionEditor.GeneralInfoPromoStores,"If you have MoreStores, select the stores for which this Promo will be valid.",1
admin.PromotionEditor.GeneralInfoPromoTitle,Enter the title of the promotion. Not viewable by customers.,1
admin.PromotionEditor.GeneralInfoPromoUsage,This text will appear next to each item on the shopping cart that a line item or gift promotion applies to (can be left blank).,1
admin.PromotionEditor.GeneralInfoShipping,This promotion will only be applied to shipping.,1
admin.PromotionEditor.GeneralInfoShippingAddressCountry,This promotion will only be valid for users whose shipping address's full country name is specified in the comma separated list below. Users will need to enter an address BEFORE entering this promotion code.,1
admin.PromotionEditor.GeneralInfoShippingAddressState,This promotion will only be valid for users whose shipping address's state's two letter code is specified in the comma separated list below. Users will need to enter an address BEFORE entering this promotion code. ,1
admin.PromotionEditor.GeneralInfoShippingAddressZip,This promotion will only be valid for users whose shipping address's zip code is specified in the comma separated list below. Users will need to enter an address BEFORE entering this promotion code. ,1
admin.PromotionEditor.GeneralInfoShippingDiscount,This promotion will apply a shipping discount for the specified shipping methods.,1
admin.PromotionEditor.GeneralInfoSubtotalGreater,This promotion will only be valid if the shopper's cart has a subtotal greater than the value specified.,1
admin.PromotionEditor.GeneralInfoValidForProducts,This promotion will only be valid for the products selected. Required quantity must be met for the product to be matched.,1
admin.PromotionEditor.GeneralInfoValidForSKUs,This promotion will only be valid for the SKUs listed.,1
admin.PromotionEditor.GeneralInfoValidUntilExpiration,This promotion will be valid until the expiration date and time of the Current Hosting Server. (NOTE: The Current Server Date/Time is {0}),1
admin.PromotionEditor.GiftWithPurchaseLiteral,Gift With Purchase,1
admin.PromotionEditor.LimitsHeaderLiteral,Select Promo Limits,1
admin.PromotionEditor.LoyaltyHeaderLiteral,Setup Customer  Targeting,1
admin.PromotionEditor.ManufacturersLabel,Manufacturers: ,1
admin.PromotionEditor.MatchQuantitesLabel,Per Qualifying Product:,1
admin.PromotionEditor.MaximumNumberofUsesLabel,Maximum Number of Uses:,1
admin.PromotionEditor.MinimumAmountLiteral,Minimum Amount: $ ,1
admin.PromotionEditor.MinimumNumberofPastOrdersLabel,Minimum Number of Past Orders: ,1
admin.PromotionEditor.MinimumRequiredLabel,Minimum Amount Spent: $ ,1
admin.PromotionEditor.NameHeaderText,Promo Title,1
admin.PromotionEditor.PerCustomerLiteral,Per Customer,1
admin.PromotionEditor.PriorityHeaderText,Priority,1
admin.PromotionEditor.PriorityLabel,Priority:,1
admin.PromotionEditor.PriorityRequired,Priority is required,1
admin.PromotionEditor.ProductIdsLabel,Products: ,1
admin.PromotionEditor.ProductsLabel,Products: ,1
admin.PromotionEditor.QuantityRequiredLabel,Quantity Required: ,1
admin.PromotionEditor.RequireLabel,Require: ,1
admin.PromotionEditor.RequirementsLiteral,Select Promo Requirements,1
admin.PromotionEditor.RequireQuantityLabel,Require Quantity: ,1
admin.PromotionEditor.SectionsLabel,Departments: ,1
admin.PromotionEditor.ShippingMethodsLabel,Shipping Methods: ,1
admin.PromotionEditor.StartDateLabel,Start Date: ,1
admin.PromotionEditor.StatesLabel,States:,1
admin.PromotionEditor.StoreLabel,Stores:,1
admin.PromotionEditor.TitleLabel,Promo Title:,1
admin.PromotionEditor.TitleRequired,Promo Title is required,1
admin.PromotionEditor.UploadButton,Upload,1
admin.PromotionEditor.UploadfromcsvfileLiteral,Upload from csv file: ,1
admin.PromotionEditor.UsageLabel,Discount Description Message:,1
admin.PromotionEditor.ValidationIncorrectNumberFormat,"Positive numeric value required. Characters such as $, %, ""abc"" are not allowed.",1
admin.PromotionEditor.ZipCodesLabel,Zip Codes:,1
admin.promotions.CreatePromotion,Create Promotion,1
admin.promotions.EditPromotion,Edit Promotion,1
admin.quantitydiscount.Create,Create Qty Discount,1
admin.quantitydiscount.FillInDisplayOrder,Fill in Display Order,1
admin.quantitydiscount.HighQuantityMustBeInt,High quantity must be an integer,1
admin.quantitydiscount.LowQuantityMustBeInt,Low quantity must be an integer,1
admin.quantitydiscount.new,New,1
admin.quantitydiscount.QuantityDiscountInfo,Please enter the following information about this quantity discount.,1
admin.quantitydiscount.TableRows,Quantity Discount Table Rows,1
admin.quickadd.ChildCategoryQuestion,Is this a child category?,1
admin.quickadd.CustomerLevelLink,Customer Level Quick Add,1
admin.quickadd.CustomerLevelName,Customer Level Name,1
admin.quickadd.discount,Discount,1
admin.quickadd.DiscountAmount,Discount Amount,1
admin.quickadd.DiscountFormat,Discount should be formatted as a number without $ or %,1
admin.quickadd.DiscountType,Discount Type,1
admin.quickadd.EmailRequired,Email is Required,1
admin.quickadd.ExampleDecimal,(ex. 10.00),1
admin.quickadd.ExampleFive,(ex. 5),1
admin.quickadd.ExampleTwentyFive,(ex. 25),1
admin.quickadd.HighQuantity,High Quantity,1
admin.quickadd.HighQuantityMustBeOne,High quantity must be an integer greater than 1,1
admin.quickadd.HighQuantityRequired,High Quantity is Required,1
admin.quickadd.HighQuantitySameOrHigher,Must be the same or higher than low quantity,1
admin.quickadd.InvalidEmail,Invalid Email Address Format,1
admin.quickadd.LowQuantity,Low Quantity,1
admin.quickadd.LowQuantityAtLeastZero,Low quantity must be an integer and must be at least zero,1
admin.quickadd.NameRequired,Name is Required,1
admin.quickadd.QuantityDiscountName,Quantity Discount Name,1
admin.quickadd.QuantityDiscountQuickAdd,Quantity Discount Quick Add,1
admin.quickadd.ValidAmount,"Please enter a valid amount, do not include $ or %",1
admin.quickstart.disable,Don't show me this again,1
admin.quickstart.header,Getting Started,1
admin.realtimeshippingmethoddescription,"The real time rates below are created dynamically at checkout time as your customers proceed through checkout. Use the setting titled <a href=""appconfigs.aspx?filter.search=rtshipping.shippingmethodstoprevent"">""RTShipping.ShippingMethodsToPrevent""</a> if you need to remove an option you see here from the choices your customers have.",1
admin.recurring.NoRecurringShipmentsDueToday,NO RECURRING ORDERS ARE DUE TODAY!,1
admin.recurring.ProcessChargesAll,PROCESS CHARGES,1
admin.recurring.ProcessingNextOccurrence,Processing Next Occurrence of Original Recurring Order Number: {0} ,1
admin.recurringimport.GetAutoBillStatusFile,Get {0} {1} AutoBill Status File,1
admin.recurringimport.GetTodaysStatusFile,Get Today's Status File,1
admin.recurringimport.LastImport,Last Import was from {0},1
admin.recurringimport.Next,Next ,1
admin.recurringimport.NoRecurringOrders,"There are no Gateway Recurring Billing orders in your system so there is nothing to do here.  See <a href=""http://www.aspdotnetstorefront.com/linkmanager.aspx?topic=10000manual&type=gatewayrecurring"">the manual</a> for more details.",1
admin.recurringimport.NothingToProcess,Nothing To Process You are already up to date!,1
admin.recurringimport.NothingToProcessForget,Nothing To Process did you forget to paste the AutoBill Transaction Report file into  the text box to the left?,1
admin.recurringimport.NotSupported,"Your site is not configured to use Gateway Recurring Billing so there is nothing to do here.  See <a href=""http://www.aspdotnetstorefront.com/linkmanager.aspx?topic=10000manual&type=gatewayrecurring"">the manual</a> for more details.",1
admin.recurringimport.PasteGatewayAutobill,(or) Paste Gateway AutoBill Status E-Mail Contents Below:,1
admin.recurringimport.ProcessingResultsWillGoHere,{Processing Results Will Go Here},1
admin.recurringimport.ProcessRecords,Process Records,1
admin.recurringimport.RawTextContents,This should be the raw text contents of both Successful.csv and Failed.csv.,1
admin.recurringimport.Todays,Today's ,1
admin.recurringorder.OrderCancelSuccess, Recurring order has been cancelled successfully.,1
admin.recurringorder.OrderCouldNotBeFound, Order {0} could not be found.,1
admin.recurringorder.OrderShipmentDateNotEditable,Order shipment date details are not editable for Gateway Internal Recurring Billing.,1
admin.refund.forcelabel, NOTE: This will mark the order as Refunded in Storefront. It WILL NOT submit any Refund calls to any Gateways.,1
admin.refund.FullyRefundOrder,Fully Refund Order:,1
admin.refund.InvalidOrderNumber,Invalid Order Number,1
admin.refund.OrderWasRefunded,Order Was Refunded,1
admin.refund.ProcessRefund,Process Refund,1
admin.refund.Reason,Reason:,1
admin.reports.abandonedcartdescription,"Items that were added to the cart but never purchased within the specified date range.  Where possible, the e-mail address of the customer who added to the cart is shown.",1
admin.reports.abandonedcartlabel,Abandoned Cart,1
admin.reports.affiliate,For Affiliate:,1
admin.reports.affiliatesdescription,Orders for the selected affiliate within the specified date range.,1
admin.reports.affiliateslabel,Affiliates,1
admin.reports.anoncustomers,Anonymous Customers:,1
admin.reports.averageorder,Average Order Value:,1
admin.reports.builtin,Built-in Reports:,1
admin.reports.categories,Categories,1
admin.reports.chooseentity,Choose an entity:,1
admin.reports.choosereport,Report:,1
admin.reports.currentrecurringdescription,"Recurring orders that are still current (have not been cancelled), regardless of recurring frequency / next recurrence date.",1
admin.reports.currentrecurringlabel,Current Recurring Orders,1
admin.reports.custom,Custom Reports:,1
admin.reports.customerlevel,Customer Levels:,1
admin.reports.customerlevelproductsdescription,List products mapped to the selected customer level,1
admin.reports.customerlevelproductslabel,Products by Customer Level,1
admin.reports.customersdescription,"Anonymous customers, registered customers, or both.  NOTE: This can return an extremely long list of results on large sites!",1
admin.reports.customerslabel,Customers,1
admin.reports.customerswhoboughtdescription,Customers who purchased the specified product within the specified date range.,1
admin.reports.customerswhoboughtlabel,Customers Who Bought X,1
admin.reports.datesabove,Use Dates above,1
admin.reports.emailsourcedescription,"Email addresses that were entered in a variety of areas, allowing you to use this information for feeding email list manager services.",1
admin.reports.emailsourcelabel,Email Sources,1
admin.reports.emptyentitiesdescription,All entities that do not have any products mapped to them.,1
admin.reports.emptyentitieslabel,Empty Entities,1
admin.reports.emptyskudescription,"This returns a list of all products that have no SKU.  The report considers the parent product, variant, and VendorFullSKU values.  Size/color SKU modifiers are not included.",1
admin.reports.emptyskulabel,Products with no SKUs,1
admin.reports.enddate,End Date:,1
admin.reports.entityerror,Please select an entity!,1
admin.reports.entitytype,Entity Type:,1
admin.reports.forstore,For Store:,1
admin.reports.getreport,GET REPORT,1
admin.reports.inventorylevel,Inventory Level Less Than:,1
admin.reports.inventorylevelsdescription,Inventory level of each product + variant + size + color combination below the entered quantity.,1
admin.reports.inventorylevelslabel,Inventory Levels,1
admin.reports.lastmonth,Last Month,1
admin.reports.lastweek,Last Week,1
admin.reports.lastyear,Last Year,1
admin.reports.manufacturers,Manufacturers,1
admin.reports.numorders,Number of Orders:,1
admin.reports.oktoemail,Ok To Email:,1
admin.reports.ordersbydaterange,Orders By Date Range,1
admin.reports.ordersbydaterangedescription,Lists orders by store and date range,1
admin.reports.ordersbyentitydescription,Orders within the specified date range for the selected entity.  NOTE: Stores with extremely high entity counts may experience slow performance running this report.,1
admin.reports.ordersbyentitylabel,Orders by Entity,1
admin.reports.ordersbyitem,Orders By Product,1
admin.reports.ordersbyitemdescription,"Lists items sold by date range.  The same item may be listed multiple times if it was sold at different discounted rates (customer level pricing, promotions, etc)",1
admin.reports.ordershipping,Order Shipping:,1
admin.reports.orderstatsdescription,Summary of order data for the selected date range,1
admin.reports.orderstatslabel,Order Statistics,1
admin.reports.ordersubtotals,Order Subtotals:,1
admin.reports.ordertax,Order Tax:,1
admin.reports.ordertotals,Order Totals:,1
admin.reports.placedorder,Placed Order:,1
admin.reports.productID,Product ID:,1
admin.reports.promotionsusagelabel,Promotion Usage,1
admin.reports.promotionusagedescription,Active promotions and the total discounts each has given within the specified date range.,1
admin.reports.referralsdescription,Referral information for orders placed within the specified date range.,1
admin.reports.referralslabel,Referrals,1
admin.reports.registered,Registered,1
admin.reports.registeredcustomers,Registered Customers:,1
admin.reports.saveexcel,Save Excel Export,1
admin.reports.sections,Departments,1
admin.reports.selectdates,Select Dates,1
admin.reports.selectrange,OR Select Range,1
admin.reports.sename,SEName Report,1
admin.reports.senamedescription,This report will list any entities that do not have SENames set up properly to allow the EnableSeNameOnlyRoutes GlobalConfig setting to work (i.e. is empty or duplicated).,1
admin.reports.sourcetype,Source Type:,1
admin.reports.specs,Specifications:,1
admin.reports.startdate,Start Date:,1
admin.reports.stores,Stores,1
admin.reports.thismonth,This Month,1
admin.reports.thisweek,This Week,1
admin.reports.thisyear,This Year,1
admin.reports.today,Today,1
admin.reports.top10description,Top 10 products (by gross sales) within the specified date range.,1
admin.reports.top10label,Bestsellers,1
admin.reports.unmappedproductsdescription,All products that are not mapped to at least one entity.,1
admin.reports.unmappedproductslabel,Unmapped Products,1
admin.reports.yesterday,Yesterday,1
admin.runsql.InsufficientPermission,You do not have the required permissions to run sql!,1
admin.runsql.NoInput,NO SQL INPUT,1
admin.runsql.Ok,COMMAND EXECUTED OK,1
admin.runsql.TextBoxHeader,Enter SQL Command Text Below:,1
admin.sagepaypi.error.aborterror,The order could not be voided - note: after 30 days Sage Pay considers the authorization expired if it hasn't been captured,1
admin.sagepaypi.error.nolongercapturable,This order is no longer able to be captured - Sage Pay allows this action up to 30 days from the order date,1
admin.sagepaypi.error.voiderrorsameday,Not processed. Note: You can only void captured transactions in the same calendar day,1
admin.sagepaypi.notransactionid,No stored Sage Pay transaction ID found for this order!,1
admin.sagepaypi.transaction.repeaterror,Repeat Transaction Error -,1
admin.sagepaypi.transaction.repeatnotransactionid,The system could not find the original order's reference transaction ID.,1
admin.sectiontitle.about,About,1
admin.sectiontitle.currencies,Manage Currencies,1
admin.setup.selectRadioButton,Select the Create New or Reuse Catalog radio button.,1
admin.shipping.calculationsbyzonedescription,"These final two forms of calculation introduce the concept of distance by adding 'zones' to the <a href=""shippingmethods.aspx"">methods</a> that you will be establishing. <a href=""shippingzones.aspx"">Go here to setup your zones</a>.",1
admin.shipping.calculationsbyzoneheader,Custom Shipping Calculations By Zone,1
admin.shipping.customcalculationsheader,Custom Shipping Calculations,1
admin.shipping.customshippingdescription,"These calculations allow you to control the way the store calculates the cost of each order AND lets the shopper choose the 'method' (where method is most often about speed of shipping). If you choose one of these options then once you save your choice on this page then you must go <a href=""shippingmethods.aspx"">here to create your own shipping methods</a>.",1
admin.shipping.description,"In AspDotNetStorefront, the same basic premise is followed to calculate shipping for all orders. On this page you will choose your form of 'calculation'.",1
admin.shipping.fixedpercentageoftotaldescription,(You'll set a higher percentage as the shipping gets faster),1
admin.shipping.fixedpricedescription,(One price per method regardless of what is being shipped),1
admin.shipping.freedescription,This calculation does not offer the <strong>shopper</strong> any choice about the method of shipping (where method is most often 'speed'). Choose this if that suits your needs:,1
admin.shipping.freeshipping,"<a href=""appconfigs.aspx?filter.search=freeshipping"">Configure free shipping</a>",1
admin.shipping.freeshippingheader,Free Shipping,1
admin.shipping.header,Shipping Calculation Management,1
admin.shipping.individualshippingdescription,"(This is the simplest, but the most work. You will need to edit every variant separately, assigning a shipping cost for each method)",1
admin.shipping.realtimedescription,"This calculation charges the shopper using real time costs from one or more carriers of your choice. If you choose this option, AspDotNetStorefront will build the 'methods' for you as your shoppers require them. Don't expect to see any real-time methods until people begin to use the checkout. After that you can go <a href=""shippingmethodsrealtime.aspx"">here to see your shipping methods</a>. Learn more about setting up real-time shipping <a target=""_blank"" href=""http://www.aspdotnetstorefront.com/linkmanager.aspx?topic=10000manual&type=rtshipping"">here</a>.",1
admin.shipping.realtimeheader,Real-time Rates,1
admin.shipping.realtimeoptions,"Regardless of the shipping calculation method in use, sometimes you want to offer free shipping on certain orders. AspDotNetStorefront helps by layering the following options over whichever calculation method you choose:",1
admin.shipping.rtlocalpickup,"<a href=""rtshippinglocalpickup.aspx"">Configure in-store pickup</a>",1
admin.shipping.shippingbytotaldescription,"(The more expensive it is, and the faster it travels, the higher you're likely to set the cost)",1
admin.shipping.shippingbyweightdescription,"(The heavier the order, and the faster it travels, the higher you're likely to set the cost)",1
admin.shipping.storewarning,"This store has turned on the option to filter shipping over different domains, so settings on this page are for the selected store only.",1
admin.shipping.totalandzonedescription,"(You'll setup zones. The more expensive the order is, and the further the customer's shipping zone, and the faster the order ships, the more you'll charge)",1
admin.shipping.totalbypercentdescription,(Setup your shipping rates as a percentage of the customer's order total.),1
admin.shipping.weightandzonedescription,"(You'll setup zones. The heavier the order is, and the further the customer's shipping zone, and the faster the order ships, the more you'll charge)",1
admin.shippingicons.helpertext,To add your own shipping icons upload images to the /images/shipping folder. We recommend dimensions of 50 x 50 pixels.,1
admin.shippingmethod.imagelabel,Icon Image,1
admin.shippingmethoddescription,Setup shipping methods to present to your customers during the shipping step of checkout.,1
admin.SkinManagement.SkinAppliedTitle,Applied to {0},1
admin.SkinSelector.ApplySkinConfirmMessage,This will apply this skin for all of the customers on the selected store overwriting any custom skin setting they may have had.,1
admin.SkinSelector.NoImage,"Sorry, there is no image preview available for this skin.",1
Admin.SkinSelector.Previewunavailable,Preview unavailable.  Please verify your site URL setup under Configuration -> Store Maintenance,1
admin.SkinSelector.PreviewWarning,"You are previewing the <span class=""preview-skin-name"">{0}</span> skin.  Click the button to the right to end the preview.",1
admin.SkinSelector.SkinSaved,Your skin has been applied,1
admin.SkinSelector.StoreLabel,Select a Store:,1
admin.splash.aspx.2,Time To Change Your Encrypt Key!,1
admin.splash.aspx.20,LIVE,1
admin.splash.aspx.21,TEST,1
admin.splash.aspx.security.AdminDir,"The URL to your Admin site does not match the 'AdminDir' Setting, which can lead to disclosure of your Admin URL. Please update the 'AdminDir' Setting, using the 'Configuration -> Settings' menu.",1
admin.splash.aspx.security.AssetManager,"The obsolete folder 'assetmanager' exists in your site's Admin folder, and can present a security risk. Please delete this folder and its contents.",1
